Date,Customer ID,Product Name,Category,Price,Quantity,Discount,Sales,Rating
19-04-2018,172003,Dell Vostro 15 3581 ,Laptop,41490,1,10,37341,3
17-02-2018,153524,Acer Aspire 3 A315,Laptop,17499,1,10,15749,1
02-12-2019,180752,Roadster Unisex Green & Black Digital Watch MFB-PN-OS-1613,Digital Watch,799,1,14,687,5
25-03-2018,123976,Casio Youth Digital Men Black Digital watch D080,Digital Watch,2995,1,1,2965,4
08-02-2018,106287,Casio G-Shock Men Black Digital watch G001,Digital Watch,4395,1,3,4263,2
05-08-2019,188682,Casio G-Shock Men Green Digital watch G486,Digital Watch,16995,1,11,15126,4
17-03-2020,193883,Oppo A12s,Mobile,14610,1,14,12565,4
28-05-2020,187334,LG Aristo 5,Mobile,13165,1,15,11190,5
26-01-2020,111061,Tecno Spark 5 Pro,Mobile,12306,1,1,12183,5
03-12-2019,124224,Motorola One Vision Plus,Mobile,14860,1,6,13968,4
14-10-2018,173466,iQOO Z1x,Mobile,10409,1,13,9056,3
12-04-2018,179584,Lava Z61 Pro,Mobile,10576,1,15,8990,4
01-04-2018,133170,Motorola Moto G 5G Plus,Mobile,14924,1,5,14178,4
23-01-2019,190744,Honor X10 Max,Mobile,12091,1,3,11728,3
06-01-2018,149307,Samsung Galaxy M31,Mobile,12095,1,12,10644,5
27-03-2019,169865,Motorola One Fusion Plus,Mobile,19173,1,11,17064,2
15-02-2020,144042,Samsung Galaxy M21,Mobile,16684,1,13,14515,5
06-11-2019,192174,Realme X3,Mobile,19687,1,4,18900,2
02-04-2020,127294,Xiaomi Redmi Note 8,Mobile,15358,1,4,14744,2
17-08-2019,107200,Xiaomi Redmi Note 9 Pro Max,Mobile,10563,1,11,9401,5
23-02-2019,142751,LG 32LJ573D 32 inch HD ready Smart LED TV,LED TV,20999,1,8,19319,5
25-02-2019,199742,Noble Skiodo BLT39OD01 39 Inch HD Ready ,LED TV,14799,1,5,14059,4
08-03-2019,138881,Samsung UA32J4003AR 32 inch HD ready LED TV,LED TV,14999,1,3,14549,5
26-10-2019,153318,Micromax 32T8361HD 32 inch HD ready LED TV,LED TV,9299,1,7,8648,1
05-01-2018,195212,Samsung RT28M3022S8 253 L 2 Star Inverter Frost Free Double Door Refrigerator,Refrigerator,19590,1,5,18611,2
31-12-2018,177884,LG GL-D201ABPX 190 L 4 Star Direct Cool Single Door Refrigerator,Refrigerator,14999,1,13,13049,5
08-06-2020,171360,Samsung RT30K3723S8 275 L 3 Star Frost Free Double Door Refrigerator,Refrigerator,30990,1,10,27891,3
03-09-2019,131216,Dell Vostro 15 3581 ,Laptop,41490,1,15,35267,1
27-01-2019,176960,Acer Aspire 3 A315,Laptop,17499,1,0,17499,2
10-01-2018,158159,Roadster Unisex Green & Black Digital Watch MFB-PN-OS-1613,Digital Watch,799,1,7,743,3
15-02-2018,191067,Casio Youth Digital Men Black Digital watch D080,Digital Watch,2995,1,10,2696,4
02-05-2019,114599,Casio G-Shock Men Black Digital watch G001,Digital Watch,4395,1,6,4131,5
01-07-2018,158778,Casio G-Shock Men Green Digital watch G486,Digital Watch,16995,1,7,15805,4
09-02-2018,109287,Oppo A12s,Mobile,14610,1,12,12857,1
23-01-2018,101209,LG Aristo 5,Mobile,13165,1,9,11980,5
09-07-2019,186575,Tecno Spark 5 Pro,Mobile,12306,1,6,11568,3
28-03-2019,165401,Motorola One Vision Plus,Mobile,14860,1,9,13523,4
20-12-2018,173324,iQOO Z1x,Mobile,10409,1,7,9680,1
06-01-2020,149998,Lava Z61 Pro,Mobile,10576,1,9,9624,2
29-02-2020,170318,Motorola Moto G 5G Plus,Mobile,14924,1,9,13581,5
03-09-2019,198237,Honor X10 Max,Mobile,12091,1,6,11366,5
17-02-2018,134989,Samsung Galaxy M31,Mobile,12095,1,1,11974,2
25-08-2019,109081,Motorola One Fusion Plus,Mobile,19173,1,6,18023,1
29-12-2018,107125,Samsung Galaxy M21,Mobile,16684,1,9,15182,2
16-03-2018,121815,Realme X3,Mobile,19687,1,1,19490,1
17-06-2018,184679,Xiaomi Redmi Note 8,Mobile,15358,1,4,14744,5
09-08-2018,191632,Xiaomi Redmi Note 9 Pro Max,Mobile,10563,1,2,10352,5
27-04-2020,129598,LG 32LJ573D 32 inch HD ready Smart LED TV,LED TV,20999,1,15,17849,1
28-07-2018,197619,Noble Skiodo BLT39OD01 39 Inch HD Ready ,LED TV,14799,1,0,14799,3
30-11-2018,150642,Samsung UA32J4003AR 32 inch HD ready LED TV,LED TV,14999,1,5,14249,3
26-03-2019,198260,Micromax 32T8361HD 32 inch HD ready LED TV,LED TV,9299,1,5,8834,4
31-03-2020,102166,Samsung RT28M3022S8 253 L 2 Star Inverter Frost Free Double Door Refrigerator,Refrigerator,19590,1,13,17043,3
12-02-2020,183088,LG GL-D201ABPX 190 L 4 Star Direct Cool Single Door Refrigerator,Refrigerator,14999,1,3,14549,3
29-11-2019,170965,Samsung RT30K3723S8 275 L 3 Star Frost Free Double Door Refrigerator,Refrigerator,30990,1,11,27581,2
14-02-2019,181453,Dell Vostro 15 3581 ,Laptop,41490,1,14,35681,3
01-05-2019,135635,Acer Aspire 3 A315,Laptop,17499,1,13,15224,1
25-02-2019,131158,Roadster Unisex Green & Black Digital Watch MFB-PN-OS-1613,Digital Watch,799,1,1,791,5
10-01-2019,178956,Casio Youth Digital Men Black Digital watch D080,Digital Watch,2995,1,9,2725,2
23-04-2018,145526,Casio G-Shock Men Black Digital watch G001,Digital Watch,4395,1,8,4043,3
07-11-2019,177340,Casio G-Shock Men Green Digital watch G486,Digital Watch,16995,1,9,15465,4
10-08-2018,111847,Oppo A12s,Mobile,14610,1,14,12565,4
01-02-2018,135667,LG Aristo 5,Mobile,13165,1,4,12638,4
23-06-2019,131285,Tecno Spark 5 Pro,Mobile,12306,1,15,10460,2
06-10-2018,123675,Motorola One Vision Plus,Mobile,14860,1,1,14711,1
04-02-2018,148939,iQOO Z1x,Mobile,10409,1,4,9993,3
29-01-2019,176764,Lava Z61 Pro,Mobile,10576,1,15,8990,2
17-07-2018,102931,Motorola Moto G 5G Plus,Mobile,14924,1,3,14476,2
22-05-2018,137742,Honor X10 Max,Mobile,12091,1,7,11245,5
16-11-2018,111837,Samsung Galaxy M31,Mobile,12095,1,10,10886,1
23-08-2018,149022,Motorola One Fusion Plus,Mobile,19173,1,15,16297,5
15-09-2019,156504,Samsung Galaxy M21,Mobile,16684,1,13,14515,3
05-04-2018,164282,Realme X3,Mobile,19687,1,15,16734,1
26-06-2018,193205,Xiaomi Redmi Note 8,Mobile,15358,1,2,15051,1
04-09-2019,107029,Xiaomi Redmi Note 9 Pro Max,Mobile,10563,1,9,9612,1
29-11-2019,185528,LG 32LJ573D 32 inch HD ready Smart LED TV,LED TV,20999,1,9,19109,2
02-12-2018,132055,Noble Skiodo BLT39OD01 39 Inch HD Ready ,LED TV,14799,1,6,13911,2
27-10-2018,115514,Samsung UA32J4003AR 32 inch HD ready LED TV,LED TV,14999,1,3,14549,5
26-03-2018,124974,Micromax 32T8361HD 32 inch HD ready LED TV,LED TV,9299,1,13,8090,2
27-04-2020,120641,Samsung RT28M3022S8 253 L 2 Star Inverter Frost Free Double Door Refrigerator,Refrigerator,19590,1,1,19394,2
29-03-2020,139004,LG GL-D201ABPX 190 L 4 Star Direct Cool Single Door Refrigerator,Refrigerator,14999,1,6,14099,5
08-04-2019,160510,Samsung RT30K3723S8 275 L 3 Star Frost Free Double Door Refrigerator,Refrigerator,30990,1,12,27271,4
22-06-2019,199160,Dell Vostro 15 3581 ,Laptop,41490,1,12,36511,4
28-03-2020,104039,Acer Aspire 3 A315,Laptop,17499,1,15,14874,1
04-03-2019,160407,Roadster Unisex Green & Black Digital Watch MFB-PN-OS-1613,Digital Watch,799,1,14,687,1
16-05-2018,187964,Casio Youth Digital Men Black Digital watch D080,Digital Watch,2995,1,10,2696,5
17-01-2020,160796,Casio G-Shock Men Black Digital watch G001,Digital Watch,4395,1,4,4219,2
11-09-2018,159740,Casio G-Shock Men Green Digital watch G486,Digital Watch,16995,1,6,15975,2
02-11-2018,118956,Oppo A12s,Mobile,14610,1,10,13149,4
24-06-2020,134635,LG Aristo 5,Mobile,13165,1,15,11190,4
30-03-2019,158755,Tecno Spark 5 Pro,Mobile,12306,1,5,11691,3
28-05-2018,173725,Motorola One Vision Plus,Mobile,14860,1,4,14266,1
12-08-2019,190192,iQOO Z1x,Mobile,10409,1,12,9160,3
03-04-2019,114008,Lava Z61 Pro,Mobile,10576,1,10,9518,1
27-06-2018,122267,Motorola Moto G 5G Plus,Mobile,14924,1,11,13282,3
25-07-2018,163960,Honor X10 Max,Mobile,12091,1,14,10398,1
04-04-2020,122992,Samsung Galaxy M31,Mobile,12095,1,14,10402,5
21-05-2018,134546,Motorola One Fusion Plus,Mobile,19173,1,12,16872,2
21-05-2018,177506,Samsung Galaxy M21,Mobile,16684,1,11,14849,2
21-04-2018,193356,Realme X3,Mobile,19687,1,8,18112,4
15-10-2019,116036,Xiaomi Redmi Note 8,Mobile,15358,1,11,13669,5
19-03-2019,128860,Xiaomi Redmi Note 9 Pro Max,Mobile,10563,1,0,10563,3
16-12-2019,127709,LG 32LJ573D 32 inch HD ready Smart LED TV,LED TV,20999,1,1,20789,2
26-10-2019,126573,Noble Skiodo BLT39OD01 39 Inch HD Ready ,LED TV,14799,1,6,13911,4
16-08-2019,189371,Samsung UA32J4003AR 32 inch HD ready LED TV,LED TV,14999,1,3,14549,4
16-03-2020,164472,Micromax 32T8361HD 32 inch HD ready LED TV,LED TV,9299,1,11,8276,1
30-08-2019,194658,Samsung RT28M3022S8 253 L 2 Star Inverter Frost Free Double Door Refrigerator,Refrigerator,19590,1,15,16652,1
21-12-2019,103225,LG GL-D201ABPX 190 L 4 Star Direct Cool Single Door Refrigerator,Refrigerator,14999,1,8,13799,5
08-12-2019,122142,Samsung RT30K3723S8 275 L 3 Star Frost Free Double Door Refrigerator,Refrigerator,30990,1,1,30680,3
22-10-2018,191150,Dell Vostro 15 3581 ,Laptop,41490,1,13,36096,4
01-08-2019,153417,Acer Aspire 3 A315,Laptop,17499,1,11,15574,1
27-03-2019,118704,Roadster Unisex Green & Black Digital Watch MFB-PN-OS-1613,Digital Watch,799,1,2,783,4
19-05-2018,168295,Casio Youth Digital Men Black Digital watch D080,Digital Watch,2995,1,0,2995,3
02-04-2020,189839,Casio G-Shock Men Black Digital watch G001,Digital Watch,4395,1,7,4087,1
31-03-2020,102374,Casio G-Shock Men Green Digital watch G486,Digital Watch,16995,1,4,16315,1
16-10-2018,167111,Oppo A12s,Mobile,14610,1,14,12565,2
05-02-2019,179803,LG Aristo 5,Mobile,13165,1,1,13033,3
24-02-2018,156250,Tecno Spark 5 Pro,Mobile,12306,1,11,10952,2
07-03-2018,127095,Motorola One Vision Plus,Mobile,14860,1,14,12780,5
12-11-2019,183904,iQOO Z1x,Mobile,10409,1,5,9889,3
23-10-2019,183758,Lava Z61 Pro,Mobile,10576,1,2,10364,1
17-04-2018,176198,Motorola Moto G 5G Plus,Mobile,14924,1,0,14924,3
22-07-2019,183612,Honor X10 Max,Mobile,12091,1,15,10277,5
18-05-2020,182026,Samsung Galaxy M31,Mobile,12095,1,10,10886,4
22-01-2019,139765,Motorola One Fusion Plus,Mobile,19173,1,14,16489,4
11-10-2018,117153,Samsung Galaxy M21,Mobile,16684,1,2,16350,3
08-04-2020,180065,Realme X3,Mobile,19687,1,10,17718,5
09-12-2019,145553,Xiaomi Redmi Note 8,Mobile,15358,1,2,15051,4
07-08-2018,104541,Xiaomi Redmi Note 9 Pro Max,Mobile,10563,1,10,9507,2
28-04-2020,169839,LG 32LJ573D 32 inch HD ready Smart LED TV,LED TV,20999,1,7,19529,3
12-10-2019,100213,Noble Skiodo BLT39OD01 39 Inch HD Ready ,LED TV,14799,1,1,14651,5
22-05-2020,188203,Samsung UA32J4003AR 32 inch HD ready LED TV,LED TV,14999,1,2,14699,4
25-10-2019,122276,Micromax 32T8361HD 32 inch HD ready LED TV,LED TV,9299,1,0,9299,4
10-11-2019,181950,Samsung RT28M3022S8 253 L 2 Star Inverter Frost Free Double Door Refrigerator,Refrigerator,19590,1,2,19198,4
27-03-2020,156957,LG GL-D201ABPX 190 L 4 Star Direct Cool Single Door Refrigerator,Refrigerator,14999,1,7,13949,3
07-08-2018,161905,Samsung RT30K3723S8 275 L 3 Star Frost Free Double Door Refrigerator,Refrigerator,30990,1,13,26961,2
29-09-2019,188363,Dell Vostro 15 3581 ,Laptop,41490,1,8,38171,3
18-01-2019,157728,Acer Aspire 3 A315,Laptop,17499,1,2,17149,5
02-07-2019,160314,Roadster Unisex Green & Black Digital Watch MFB-PN-OS-1613,Digital Watch,799,1,15,679,2
10-04-2018,185587,Casio Youth Digital Men Black Digital watch D080,Digital Watch,2995,1,11,2666,5
07-06-2018,105420,Casio G-Shock Men Black Digital watch G001,Digital Watch,4395,1,5,4175,4
20-10-2018,117769,Casio G-Shock Men Green Digital watch G486,Digital Watch,16995,1,8,15635,5
01-05-2020,124544,Oppo A12s,Mobile,14610,1,7,13587,5
27-10-2019,111856,LG Aristo 5,Mobile,13165,1,2,12902,5
02-04-2019,121039,Tecno Spark 5 Pro,Mobile,12306,1,14,10583,1
16-11-2018,136977,Motorola One Vision Plus,Mobile,14860,1,15,12631,5
28-05-2019,166476,iQOO Z1x,Mobile,10409,1,12,9160,5
25-10-2018,191051,Lava Z61 Pro,Mobile,10576,1,15,8990,2
10-10-2019,132536,Motorola Moto G 5G Plus,Mobile,14924,1,5,14178,3
20-03-2020,127939,Honor X10 Max,Mobile,12091,1,4,11607,1
13-04-2019,117025,Samsung Galaxy M31,Mobile,12095,1,6,11369,2
17-06-2020,143961,Motorola One Fusion Plus,Mobile,19173,1,6,18023,4
22-02-2018,118027,Samsung Galaxy M21,Mobile,16684,1,9,15182,4
06-08-2019,137156,Realme X3,Mobile,19687,1,15,16734,1
28-12-2018,141004,Xiaomi Redmi Note 8,Mobile,15358,1,5,14590,3
21-07-2019,123256,Xiaomi Redmi Note 9 Pro Max,Mobile,10563,1,6,9929,4
15-02-2018,149512,LG 32LJ573D 32 inch HD ready Smart LED TV,LED TV,20999,1,0,20999,4
16-04-2020,108502,Noble Skiodo BLT39OD01 39 Inch HD Ready ,LED TV,14799,1,1,14651,1
14-07-2019,149371,Samsung UA32J4003AR 32 inch HD ready LED TV,LED TV,14999,1,9,13649,2
30-01-2020,140619,Micromax 32T8361HD 32 inch HD ready LED TV,LED TV,9299,1,2,9113,5
16-02-2020,103754,Samsung RT28M3022S8 253 L 2 Star Inverter Frost Free Double Door Refrigerator,Refrigerator,19590,1,8,18023,3
08-10-2018,171466,LG GL-D201ABPX 190 L 4 Star Direct Cool Single Door Refrigerator,Refrigerator,14999,1,2,14699,1
20-09-2019,122092,Samsung RT30K3723S8 275 L 3 Star Frost Free Double Door Refrigerator,Refrigerator,30990,1,10,27891,3
28-04-2020,183579,Dell Vostro 15 3581 ,Laptop,41490,1,11,36926,2
14-02-2019,114798,Acer Aspire 3 A315,Laptop,17499,1,7,16274,2
16-05-2019,178636,Roadster Unisex Green & Black Digital Watch MFB-PN-OS-1613,Digital Watch,799,1,13,695,2
22-04-2018,199247,Casio Youth Digital Men Black Digital watch D080,Digital Watch,2995,1,0,2995,4
05-12-2019,102514,Casio G-Shock Men Black Digital watch G001,Digital Watch,4395,1,9,3999,1
24-01-2018,114731,Casio G-Shock Men Green Digital watch G486,Digital Watch,16995,1,6,15975,4
14-03-2020,123682,Oppo A12s,Mobile,14610,1,0,14610,5
24-11-2019,185174,LG Aristo 5,Mobile,13165,1,4,12638,1
16-11-2019,109606,Tecno Spark 5 Pro,Mobile,12306,1,11,10952,1
24-11-2018,164668,Motorola One Vision Plus,Mobile,14860,1,0,14860,3
08-03-2018,168628,iQOO Z1x,Mobile,10409,1,15,8848,3
04-02-2019,180666,Lava Z61 Pro,Mobile,10576,1,7,9836,2
17-04-2019,167316,Motorola Moto G 5G Plus,Mobile,14924,1,13,12984,4
18-06-2019,141736,Honor X10 Max,Mobile,12091,1,2,11849,4
18-01-2019,114166,Samsung Galaxy M31,Mobile,12095,1,11,10765,1
04-03-2019,192944,Motorola One Fusion Plus,Mobile,19173,1,13,16681,2
22-07-2019,152882,Samsung Galaxy M21,Mobile,16684,1,7,15516,5
11-08-2018,191235,Realme X3,Mobile,19687,1,5,18703,4
14-09-2018,122986,Xiaomi Redmi Note 8,Mobile,15358,1,2,15051,5
21-12-2019,130572,Xiaomi Redmi Note 9 Pro Max,Mobile,10563,1,3,10246,2
16-04-2020,169623,LG 32LJ573D 32 inch HD ready Smart LED TV,LED TV,20999,1,7,19529,3
17-09-2019,157051,Noble Skiodo BLT39OD01 39 Inch HD Ready ,LED TV,14799,1,14,12727,4
06-03-2019,117454,Samsung UA32J4003AR 32 inch HD ready LED TV,LED TV,14999,1,4,14399,2
16-07-2018,167349,Micromax 32T8361HD 32 inch HD ready LED TV,LED TV,9299,1,10,8369,5
16-08-2019,114393,Samsung RT28M3022S8 253 L 2 Star Inverter Frost Free Double Door Refrigerator,Refrigerator,19590,1,10,17631,1
23-05-2018,111093,LG GL-D201ABPX 190 L 4 Star Direct Cool Single Door Refrigerator,Refrigerator,14999,1,6,14099,5
16-10-2018,119567,Samsung RT30K3723S8 275 L 3 Star Frost Free Double Door Refrigerator,Refrigerator,30990,1,13,26961,2
17-03-2019,186403,Dell Vostro 15 3581 ,Laptop,41490,1,13,36096,4
20-05-2020,160119,Acer Aspire 3 A315,Laptop,17499,1,14,15049,5
28-09-2018,110419,Roadster Unisex Green & Black Digital Watch MFB-PN-OS-1613,Digital Watch,799,1,4,767,5
18-12-2018,175849,Casio Youth Digital Men Black Digital watch D080,Digital Watch,2995,1,5,2845,3
02-05-2019,190720,Casio G-Shock Men Black Digital watch G001,Digital Watch,4395,1,4,4219,3
01-05-2020,152660,Casio G-Shock Men Green Digital watch G486,Digital Watch,16995,1,7,15805,5
20-08-2019,150247,Oppo A12s,Mobile,14610,1,4,14026,3
14-11-2018,188321,LG Aristo 5,Mobile,13165,1,10,11849,4
10-04-2019,194464,Tecno Spark 5 Pro,Mobile,12306,1,4,11814,4
07-03-2020,111730,Motorola One Vision Plus,Mobile,14860,1,7,13820,4
31-12-2018,106318,iQOO Z1x,Mobile,10409,1,8,9576,4
18-05-2019,196976,Lava Z61 Pro,Mobile,10576,1,12,9307,4
01-01-2020,140615,Motorola Moto G 5G Plus,Mobile,14924,1,15,12685,1
07-04-2018,167424,Honor X10 Max,Mobile,12091,1,15,10277,5
16-08-2019,128937,Samsung Galaxy M31,Mobile,12095,1,7,11248,2
30-11-2019,105547,Motorola One Fusion Plus,Mobile,19173,1,8,17639,3
09-10-2018,187429,Samsung Galaxy M21,Mobile,16684,1,14,14348,1
27-02-2019,197120,Realme X3,Mobile,19687,1,3,19096,3
17-02-2019,116093,Xiaomi Redmi Note 8,Mobile,15358,1,1,15204,3
13-08-2019,158372,Xiaomi Redmi Note 9 Pro Max,Mobile,10563,1,10,9507,2
20-03-2019,185405,LG 32LJ573D 32 inch HD ready Smart LED TV,LED TV,20999,1,12,18479,4
27-03-2020,106710,Noble Skiodo BLT39OD01 39 Inch HD Ready ,LED TV,14799,1,5,14059,3
10-03-2018,153123,Samsung UA32J4003AR 32 inch HD ready LED TV,LED TV,14999,1,10,13499,2
20-04-2020,181392,Micromax 32T8361HD 32 inch HD ready LED TV,LED TV,9299,1,11,8276,4
17-02-2020,162590,Samsung RT28M3022S8 253 L 2 Star Inverter Frost Free Double Door Refrigerator,Refrigerator,19590,1,8,18023,5
15-06-2020,152062,LG GL-D201ABPX 190 L 4 Star Direct Cool Single Door Refrigerator,Refrigerator,14999,1,15,12749,5
27-12-2019,110147,Samsung RT30K3723S8 275 L 3 Star Frost Free Double Door Refrigerator,Refrigerator,30990,1,6,29131,3
03-02-2018,150096,Dell Vostro 15 3581 ,Laptop,41490,1,9,37756,4
12-07-2019,103352,Acer Aspire 3 A315,Laptop,17499,1,0,17499,5
23-03-2019,134068,Roadster Unisex Green & Black Digital Watch MFB-PN-OS-1613,Digital Watch,799,1,12,703,2
14-08-2019,109709,Casio Youth Digital Men Black Digital watch D080,Digital Watch,2995,1,8,2755,3
30-04-2019,192028,Casio G-Shock Men Black Digital watch G001,Digital Watch,4395,1,10,3956,3
28-06-2019,169764,Casio G-Shock Men Green Digital watch G486,Digital Watch,16995,1,12,14956,2
25-12-2018,181023,Oppo A12s,Mobile,14610,1,12,12857,5
15-01-2018,135117,LG Aristo 5,Mobile,13165,1,15,11190,2
26-05-2018,166341,Tecno Spark 5 Pro,Mobile,12306,1,5,11691,5
21-04-2020,172809,Motorola One Vision Plus,Mobile,14860,1,13,12928,2
23-05-2018,105488,iQOO Z1x,Mobile,10409,1,8,9576,3
01-02-2018,192060,Lava Z61 Pro,Mobile,10576,1,7,9836,2
17-03-2018,184650,Motorola Moto G 5G Plus,Mobile,14924,1,8,13730,2
01-05-2019,179424,Honor X10 Max,Mobile,12091,1,8,11124,4
04-10-2018,109262,Samsung Galaxy M31,Mobile,12095,1,14,10402,2
27-02-2020,126108,Motorola One Fusion Plus,Mobile,19173,1,3,18598,5
01-04-2018,128360,Samsung Galaxy M21,Mobile,16684,1,2,16350,3
26-11-2018,139093,Realme X3,Mobile,19687,1,7,18309,5
15-06-2019,108443,Xiaomi Redmi Note 8,Mobile,15358,1,6,14437,2
04-04-2018,129648,Xiaomi Redmi Note 9 Pro Max,Mobile,10563,1,10,9507,1
09-12-2018,161392,LG 32LJ573D 32 inch HD ready Smart LED TV,LED TV,20999,1,2,20579,5
26-09-2018,139960,Noble Skiodo BLT39OD01 39 Inch HD Ready ,LED TV,14799,1,4,14207,4
12-06-2020,101591,Samsung UA32J4003AR 32 inch HD ready LED TV,LED TV,14999,1,13,13049,4
26-01-2018,199427,Micromax 32T8361HD 32 inch HD ready LED TV,LED TV,9299,1,7,8648,3
29-05-2019,181373,Samsung RT28M3022S8 253 L 2 Star Inverter Frost Free Double Door Refrigerator,Refrigerator,19590,1,1,19394,4
15-03-2019,199922,LG GL-D201ABPX 190 L 4 Star Direct Cool Single Door Refrigerator,Refrigerator,14999,1,6,14099,4
09-01-2018,142540,Samsung RT30K3723S8 275 L 3 Star Frost Free Double Door Refrigerator,Refrigerator,30990,1,5,29441,4
09-10-2019,126707,Dell Vostro 15 3581 ,Laptop,41490,1,12,36511,1
03-09-2018,169796,Acer Aspire 3 A315,Laptop,17499,1,4,16799,5
06-01-2020,157502,Roadster Unisex Green & Black Digital Watch MFB-PN-OS-1613,Digital Watch,799,1,1,791,3
09-10-2018,110424,Casio Youth Digital Men Black Digital watch D080,Digital Watch,2995,1,7,2785,4
27-05-2019,182139,Casio G-Shock Men Black Digital watch G001,Digital Watch,4395,1,13,3824,3
09-09-2019,154107,Casio G-Shock Men Green Digital watch G486,Digital Watch,16995,1,8,15635,5
17-04-2018,168472,Oppo A12s,Mobile,14610,1,9,13295,1
23-10-2019,139974,LG Aristo 5,Mobile,13165,1,1,13033,2
22-08-2018,177653,Tecno Spark 5 Pro,Mobile,12306,1,6,11568,5
24-04-2020,182793,Motorola One Vision Plus,Mobile,14860,1,3,14414,2
28-12-2018,195384,iQOO Z1x,Mobile,10409,1,11,9264,4
07-12-2019,110871,Lava Z61 Pro,Mobile,10576,1,3,10259,4
14-01-2020,197127,Motorola Moto G 5G Plus,Mobile,14924,1,14,12835,1
19-11-2018,111331,Honor X10 Max,Mobile,12091,1,15,10277,1
06-05-2020,128027,Samsung Galaxy M31,Mobile,12095,1,10,10886,5
07-08-2019,101874,Motorola One Fusion Plus,Mobile,19173,1,3,18598,1
20-07-2018,125662,Samsung Galaxy M21,Mobile,16684,1,2,16350,1
11-10-2018,102278,Realme X3,Mobile,19687,1,12,17325,1
11-01-2018,138854,Xiaomi Redmi Note 8,Mobile,15358,1,12,13515,2
07-10-2018,103678,Xiaomi Redmi Note 9 Pro Max,Mobile,10563,1,14,9084,2
18-08-2018,144208,LG 32LJ573D 32 inch HD ready Smart LED TV,LED TV,20999,1,8,19319,4
06-06-2020,118309,Noble Skiodo BLT39OD01 39 Inch HD Ready ,LED TV,14799,1,5,14059,3
17-01-2018,155786,Samsung UA32J4003AR 32 inch HD ready LED TV,LED TV,14999,1,7,13949,1
20-02-2019,190714,Micromax 32T8361HD 32 inch HD ready LED TV,LED TV,9299,1,9,8462,5
10-08-2018,150495,Samsung RT28M3022S8 253 L 2 Star Inverter Frost Free Double Door Refrigerator,Refrigerator,19590,1,9,17827,5
06-02-2018,189381,LG GL-D201ABPX 190 L 4 Star Direct Cool Single Door Refrigerator,Refrigerator,14999,1,14,12899,4
30-05-2019,131221,Samsung RT30K3723S8 275 L 3 Star Frost Free Double Door Refrigerator,Refrigerator,30990,1,8,28511,2
11-05-2020,196494,Dell Vostro 15 3581 ,Laptop,41490,1,15,35267,1
23-03-2019,170487,Acer Aspire 3 A315,Laptop,17499,1,15,14874,4
27-01-2018,148877,Roadster Unisex Green & Black Digital Watch MFB-PN-OS-1613,Digital Watch,799,1,13,695,2
22-07-2019,194334,Casio Youth Digital Men Black Digital watch D080,Digital Watch,2995,1,8,2755,3
